geonameid	name	lat	lon	feature_code	admin1	admin2	population	timezone	modified
567990	Chistopol’	55.36612	50.64399	PPLA2	73	Chistopol'skiy Rayon	62200	Europe/Moscow	2025-09-09
568012	Chishmy	54.59015	55.38201	PPLA2	08		22000	Asia/Yekaterinburg	2024-12-12
568184	Chikola	43.19536	43.92043	PPLA2	68		7142	Europe/Moscow	2024-01-09
568429	Chertkovo	49.38364	40.15231	PPLA2	61		11000	Europe/Moscow	2024-09-12
568527	Chernyshkovskiy	48.42435	42.22914	PPLA2	84		5458	Europe/Volgograd	2024-09-12
568587	Chernyanka	50.93816	37.81509	PPLA2	09		15261	Europe/Moscow	2024-10-11
568595	Chernyakhovsk	54.63345	21.81557	PPLA2	23		45187	Europe/Kaliningrad	2023-03-23
568608	Chernushka	56.50718	56.07707	PPLA2	90		35942	Asia/Yekaterinburg	2024-05-14
568808	Chernogolovka	56.00121	38.36492	PPLA2	47		20483	Europe/Moscow	2023-07-11
568874	Cherneya	56.24975	28.54256	PPLA3	60		0	Europe/Moscow	2017-05-07
569116	Chern’	53.45209	36.91184	PPLA2	76		6689	Europe/Moscow	2023-05-11
569154	Cherkessk	44.22375	42.04624	PPLA	27		122395	Europe/Moscow	2026-04-14
569223	Cherepovets	59.13333	37.9	PPL	85		315738	Europe/Moscow	2019-09-05
569273	Cherëmushki	55.66473	37.56135	PPLA3	48	562221	106587	Europe/Moscow	2016-04-03
569318	Cheremshan	54.66128	51.51143	PPLA2	73		5646	Europe/Moscow	2025-09-09
569339	Cheremisinovo	51.88553	37.2646	PPLA2	41		3983	Europe/Moscow	2023-10-06
569359	Cherdyn’	60.40104	56.47962	PPLA2	90		5585	Asia/Yekaterinburg	2024-05-14
569360	Cherdakly	54.35495	48.84538	PPLA2	81		11939	Europe/Ulyanovsk	2025-09-09
569579	Chekmagush	55.14182	54.64305	PPLA2	08		11225	Asia/Yekaterinburg	2024-12-12
569591	Chekhov	55.14552	37.46193	PPLA2	47	569587	75643	Europe/Moscow	2023-07-11
569636	Chegem	43.56722	43.58528	PPLA2	22	569634	18000	Europe/Moscow	2024-01-29
569696	Cheboksary	56.13218	47.246	PPLA	16	569698	492331	Europe/Moscow	2026-04-14
569742	Chaykovskiy	56.76323	54.11256	PPLA2	90		86712	Asia/Yekaterinburg	2024-05-14
569794	Chastyye	57.2919	54.97201	PPLA2	90		4907	Asia/Yekaterinburg	2024-05-14
569934	Chaplygin	53.2342	39.96135	PPLA2	43		13488	Europe/Moscow	2023-12-11
569955	Chapayevsk	52.9771	49.7086	PPL	65		70147	Europe/Samara	2023-06-09
570003	Chamzinka	54.405	45.78779	PPLA2	46		9500	Europe/Moscow	2024-05-14
570021	Chaltyr	47.28477	39.48232	PPLA2	61		14689	Europe/Moscow	2014-03-13
570315	Bykovo	49.76544	45.38742	PPLA2	84		8268	Europe/Volgograd	2024-09-12
570427	Buzuluk	52.77825	52.25854	PPLA2	55		87714	Asia/Yekaterinburg	2024-11-12
570455	Buzdyak	54.56924	54.53083	PPLA2	08		9752	Asia/Yekaterinburg	2024-12-12
570479	Buynaksk	42.81802	47.12684	PPLA2	17		62689	Europe/Moscow	2023-06-14
570508	Buy	58.47959	41.53587	PPLA2	37		26486	Europe/Moscow	2023-12-11
570563	Buturlinovka	50.82618	40.598	PPLA2	86		28581	Europe/Moscow	2025-07-16
570564	Buturlino	55.56694	44.895	PPLA2	51	570560	6388	Europe/Moscow	2023-12-11
570868	Burayevo	55.84088	55.40831	PPLA2	08		8963	Asia/Yekaterinburg	2024-12-12
571155	Buinsk	54.97422	48.29088	PPLA2	73		20266	Europe/Moscow	2025-09-09
571159	Buguruslan	53.6554	52.442	PPLA2	55		53511	Asia/Yekaterinburg	2024-11-12
571170	Bugulma	54.5378	52.7985	PPL	73	Bugul'minskiy Rayon	91900	Europe/Moscow	2023-06-04
571306	Budyonnovsk	44.78389	44.16583	PPL	70		67962	Europe/Moscow	2022-09-16
571420	Bryukhovetskaya	45.79962	38.9967	PPLA2	38		22309	Europe/Moscow	2024-09-12
571476	Bryansk	53.27096	34.32143	PPLA	10	571467	427236	Europe/Moscow	2026-04-14
571557	Bronnitsy	55.42112	38.26188	PPLA2	47		18645	Europe/Moscow	2023-07-11
571634	Breytovo	58.29925	37.86172	PPLA2	88		3632	Europe/Moscow	2023-10-06
571741	Brateyevo	55.63755	37.76438	PPLX	48	490025	102000	Europe/Moscow	2016-04-01
571888	Botlikh	42.66531	46.2203	PPLA2	17	571887	0	Europe/Moscow	2023-10-06
571987	Borskoye	53.02549	51.69909	PPLA2	65		9119	Europe/Samara	2025-07-16
572070	Borovsk	55.20343	36.49088	PPLA2	25		11578	Europe/Moscow	2023-05-11
572154	Borovichi	58.39418	33.91864	PPLA2	52		56571	Europe/Moscow	2023-09-06
572449	Orekhovo-Borisovo Yuzhnoye	55.63333	37.73333	PPLA3	48	490025	0	Europe/Moscow	2016-04-03
572500	Borisovka	50.59942	36.01716	PPLA2	09		14148	Europe/Moscow	2026-05-11
572520	Borisoglebskiy	57.26204	39.15404	PPLA2	88		5832	Europe/Moscow	2023-10-06
572525	Borisoglebsk	51.36892	42.09804	PPLA2	86		68597	Europe/Moscow	2025-07-16
572665	Bor	56.35944	44.07304	PPLA2	51	12041480	60647	Europe/Moscow	2023-12-11
572686	Bondari	52.94972	42.06011	PPLA2	72		0	Europe/Moscow	2024-04-20
572810	Bol’shoy Tsaryn	47.84982	45.42722	PPLA2	24		0	Europe/Moscow	2024-08-12
573295	Bol’shoye Soldatskoye	51.33614	35.51002	PPLA2	41		2681	Europe/Moscow	2025-12-15
573338	Bol’shoye Selo	57.71774	38.93341	PPLA2	88		3885	Europe/Moscow	2023-10-06
573465	Bol’shoye Nagatkino	54.51888	47.97123	PPLA2	81		0	Europe/Ulyanovsk	2025-09-09
573471	Bol’shoye Murashkino	55.78261	44.77541	PPLA2	51		7000	Europe/Moscow	2023-12-11
573631	Bol’shoye Ignatovo	55.01727	45.57503	PPLA2	46		0	Europe/Moscow	2024-05-14
573709	Bol’shoye Boldino	55.00562	45.31292	PPLA2	51		5100	Europe/Moscow	2023-12-11
574183	Bol’shiye Kaybitsy	55.40331	48.18552	PPLA2	73	862915	0	Europe/Moscow	2025-09-09
574258	Bol’shiye Berezniki	54.17478	45.96703	PPLA2	46		0	Europe/Moscow	2024-05-14
574350	Bol’sheust’ikinskoye	55.94491	58.26304	PPLA2	08		6397	Asia/Yekaterinburg	2024-12-12
574620	Bol’shaya Sosnova	57.6698	54.59998	PPLA2	90		0	Asia/Yekaterinburg	2024-05-14
574877	Bol’shaya Martynovka	47.27366	41.66721	PPLA2	61		0	Europe/Moscow	2024-09-12
575120	Bol’shaya Glushitsa	52.39286	50.47131	PPLA2	65		0	Europe/Samara	2025-07-16
575169	Bol’shaya Chernigovka	52.09287	50.86829	PPLA2	65		0	Europe/Samara	2025-07-16
575221	Bol’shaya Atnya	56.25059	49.45161	PPLA2	73	862914	0	Europe/Moscow	2025-09-09
575349	Bologoye	57.88587	34.05324	PPLA2	77		25142	Europe/Moscow	2023-05-11
575369	Bolgatovo	56.80306	28.94876	PPLA3	60		0	Europe/Moscow	2019-10-09
575410	Boksitogorsk	59.4778	33.85008	PPLA2	42	575409	17366	Europe/Moscow	2026-03-10
575413	Bokovskaya	49.22733	41.83035	PPLA2	61		5032	Europe/Moscow	2024-09-12
575457	Boguchar	49.9346	40.55447	PPLA2	86		15048	Europe/Moscow	2025-07-16
575480	Bogovarovo	58.97578	47.02087	PPLA2	37		2327	Europe/Moscow	2023-12-11
575505	Bogorodskoye	55.81353	37.71617	PPLX	48	8520891	103000	Europe/Moscow	2017-11-17
575514	Bogorodskoye	57.82922	50.75157	PPLA2	33		3123	Europe/Kirov	2024-01-09
575560	Bogorodsk	56.10149	43.5101	PPLA2	51	575549	36652	Europe/Moscow	2023-12-11
575591	Bogoroditsk	53.77174	38.12305	PPLA2	76		30216	Europe/Moscow	2023-05-11
575728	Bogatyye Saby	56.00942	50.44714	PPLA2	73		7209	Europe/Moscow	2025-09-09
575756	Bogatoye	53.06111	51.32898	PPLA2	65		6391	Europe/Samara	2025-07-16
575948	Bobrov	51.09843	40.03008	PPLA2	86	575878	20587	Europe/Moscow	2025-07-16
576116	Blagoveshchensk	55.0352	55.97703	PPLA2	08		34238	Asia/Yekaterinburg	2024-12-12
576172	Blagodarnyy	45.09778	43.43639	PPLA2	70		35995	Europe/Moscow	2024-01-09
576195	Bizhbulyak	53.69534	54.26427	PPLA2	08		6385	Asia/Yekaterinburg	2024-12-12
576279	Biryulëvo	55.58635	37.67781	PPLX	48		144000	Europe/Moscow	2013-04-02
576317	Birsk	55.42018	55.54212	PPLA2	08		41014	Asia/Yekaterinburg	2024-12-12
576432	Bibirevo	55.88333	37.6	PPLX	48		159000	Europe/Moscow	2018-11-14
576558	Bezhta	42.1338	46.12828	PPLA2	17	830805	3994	Europe/Moscow	2023-10-06
576566	Bezhetsk	57.78422	36.70082	PPLA2	77		28114	Europe/Moscow	2023-05-11
576572	Bezhanitsy	56.97534	29.88492	PPLA2	60		4711	Europe/Moscow	2023-06-14
576590	Bezenchuk	52.98058	49.43196	PPLA2	65		23736	Europe/Samara	2025-07-16
576626	Betlitsa	54.01322	33.94763	PPLA2	25		3825	Europe/Moscow	2023-05-11
576697	Beslan	43.19277	44.53274	PPLA2	68		35604	Europe/Moscow	2024-09-12
576980	Berëzovka	57.60364	57.31641	PPLA2	90		0	Asia/Yekaterinburg	2024-05-14
577206	Berezniki	59.4091	56.8204	PPLA2	90		167748	Asia/Yekaterinburg	2024-05-14
577240	Berëznik	62.85809	42.7019	PPLA2	06		6218	Europe/Moscow	2024-02-08
577576	Belyy	55.84082	32.94072	PPLA2	77		4189	Europe/Moscow	2023-05-11
577630	Belyayevka	51.39672	56.40698	PPLA2	55		5110	Asia/Yekaterinburg	2024-11-12
577673	Belush’ya Guba	71.54048	52.33338	PPLA2	06		1972	Europe/Moscow	2024-04-02
577881	Beloretsk	53.96206	58.39996	PPLA2	08		70468	Asia/Yekaterinburg	2024-12-12
577893	Belorechensk	44.77002	39.87246	PPLA2	38		54526	Europe/Moscow	2024-09-12
577922	Belomorsk	64.53	34.76292	PPLA2	28		12165	Europe/Moscow	2023-12-11
578072	Belgorod	50.60343	36.58091	PPLA	09	578070	345289	Europe/Moscow	2026-04-14
578091	Belëv	53.81217	36.13339	PPLA2	76		15300	Europe/Moscow	2023-05-11
578120	Belebey	54.10774	54.11741	PPLA2	08		62582	Asia/Yekaterinburg	2024-12-12
578152	Belaya Kholunitsa	58.84031	50.83887	PPLA2	33		11658	Europe/Kirov	2024-01-09
578155	Belaya Kalitva	48.17927	40.7792	PPLA2	61		47521	Europe/Moscow	2024-09-12
578169	Belaya Glina	46.08115	40.87351	PPLA2	38		17997	Europe/Moscow	2024-09-12
578172	Belaya Berëzka	52.38481	33.4823	PPLA3	10		5716	Europe/Moscow	2024-04-15
578230	Belaya	51.05878	35.71088	PPLA2	41		2810	Europe/Moscow	2023-10-06
578465	Bazarnyy Syzgan	53.7497	46.75863	PPLA2	81		6039	Europe/Ulyanovsk	2025-09-09
578466	Bazarnyy Karabulak	52.27235	46.41711	PPLA2	67		10389	Europe/Saratov	2025-07-16
578467	Bazarnyye Mataki	54.90693	49.9342	PPLA2	73	Al’keyevskiy Rayon	5339	Europe/Moscow	2025-09-09
578534	Baymak	52.59172	58.31132	PPLA2	08		17493	Asia/Yekaterinburg	2024-12-12
578638	Bavly	54.39759	53.25116	PPLA2	73	578639	22982	Europe/Moscow	2025-09-09
578732	Batetskiy	58.6462	30.30292	PPLA2	52		2223	Europe/Moscow	2023-09-06
578740	Bataysk	47.13746	39.75713	PPL	61		109962	Europe/Moscow	2024-09-12
578931	Barysh	53.64976	47.12715	PPLA2	81		18547	Europe/Ulyanovsk	2025-09-09
578947	Baryatino	54.31106	34.52131	PPLA2	25		2645	Europe/Moscow	2023-05-11
579132	Barda	56.92724	55.59163	PPLA2	90		8279	Asia/Yekaterinburg	2024-05-14
579381	Baltay	52.46577	46.62998	PPLA2	67		3959	Europe/Saratov	2025-07-16
579384	Baltasi	56.34646	50.20749	PPLA2	73	579382	7009	Europe/Moscow	2025-09-09
579432	Balezino	57.9787	53.0138	PPLA2	80		16618	Europe/Samara	2012-04-05
579460	Balashov	51.55103	43.17069	PPLA2	67		98107	Europe/Saratov	2025-07-16
579464	Balashikha	55.79479	37.94794	PPLA2	47		150103	Europe/Moscow	2023-07-11
579492	Balakovo	52.02639	47.79671	PPLA2	67		199572	Europe/Saratov	2025-07-16
579514	Novaya Balakhna	56.48989	43.60114	PPL	51	579510	63083	Europe/Moscow	2019-05-08
579574	Baksan	43.68374	43.53507	PPLA2	22		37519	Europe/Moscow	2024-01-09
579728	Bakaly	55.17884	53.79617	PPLA2	08		9532	Asia/Yekaterinburg	2024-12-12
579760	Bagrationovsk	54.38714	20.64372	PPLA2	23		7306	Europe/Kaliningrad	2019-09-05
579771	Bagayevskaya	47.32049	40.3847	PPLA2	61		15300	Europe/Moscow	2024-09-12
579838	Babynino	54.38898	35.74037	PPLA2	25		4009	Europe/Moscow	2023-05-11
579870	Babushkin	55.86931	37.72966	PPLX	48		86000	Europe/Moscow	2013-04-02
579999	Babayurt	43.59976	46.77805	PPLA2	17		13857	Europe/Moscow	2023-10-06
580054	Azov	47.1069	39.41486	PPLA2	61		82133	Europe/Moscow	2024-09-05
580062	Aznakayevo	54.85821	53.08006	PPLA2	73	580061	34750	Europe/Moscow	2025-09-09
580182	Aykino	62.22457	49.99392	PPLA2	34		3358	Europe/Moscow	2024-05-14
580368	Atyur’yevo	54.32056	43.33688	PPLA2	46		0	Europe/Moscow	2024-05-14
580374	Atyashevo	54.59	46.125	PPLA2	46		0	Europe/Moscow	2025-08-18
580420	Atkarsk	51.88056	45.00609	PPLA2	67		27554	Europe/Saratov	2025-07-16
580497	Astrakhan	46.34968	48.04076	PPLA	07	824964	533925	Europe/Astrakhan	2026-05-30
580577	Askino	56.08781	56.57818	PPLA2	08		6866	Asia/Yekaterinburg	2024-12-12
580584	Askarovo	53.33332	58.51708	PPLA2	08		9208	Asia/Yekaterinburg	2024-12-12
580660	Asha	54.99982	57.25491	PPLA2	13		33006	Asia/Yekaterinburg	2025-02-18
580676	Asekeyevo	53.57806	52.82172	PPLA2	55		5267	Asia/Yekaterinburg	2024-11-12
580716	Arzgir	45.37411	44.2198	PPLA2	70		15838	Europe/Moscow	2024-01-09
580724	Arzamas	55.39563	43.8381	PPLA2	51		109479	Europe/Moscow	2023-12-11
580783	Arti	56.41962	58.53911	PPLA2	71		13564	Asia/Yekaterinburg	2024-04-20
580850	Arsk	56.09254	49.87819	PPLA2	73	580846	17243	Europe/Moscow	2025-09-09
580872	Arsen’yevo	53.73794	36.66749	PPLA2	76		4915	Europe/Moscow	2023-05-11
580922	Armavir	44.99849	41.11472	PPLA2	38		199548	Europe/Moscow	2026-05-30
581002	Arkhangel’skoye	54.40575	56.78064	PPLA2	08		0	Asia/Yekaterinburg	2024-12-12
581011	Arkhangel’skoye	53.25977	37.6963	PPLA2	76		0	Europe/Moscow	2023-05-11
581049	Arkhangel’sk	64.5461	40.55183	PPLA	06	505262	349742	Europe/Moscow	2026-04-14
581080	Arkadak	51.93752	43.50404	PPLA2	67		14392	Europe/Saratov	2025-07-16
581126	Argun	43.29289	45.86691	PPLA2	12		28100	Europe/Moscow	2024-09-08
581179	Ardon	43.17888	44.29464	PPLA2	68		18313	Europe/Moscow	2024-01-09
581186	Ardatov	55.23923	43.09557	PPLA2	51	581181	8710	Europe/Moscow	2023-12-11
581187	Ardatov	54.84474	46.24399	PPLA2	46	581182	8584	Europe/Moscow	2024-05-14
581228	Arbazh	57.67949	48.3061	PPLA2	33		3943	Europe/Kirov	2024-01-09
581313	Apsheronsk	44.4599	39.73005	PPLA2	38		40451	Europe/Moscow	2024-09-12
581357	Apatity	67.58267	33.41339	PPLA2	49		61186	Europe/Moscow	2024-02-08
581359	Apastovo	55.20123	48.51127	PPLA2	73	581358	4575	Europe/Moscow	2025-09-09
581456	Antropovo	58.40016	43.00833	PPLA2	37		3736	Europe/Moscow	2023-12-11
581671	Anna	51.49007	40.42236	PPLA2	86		19148	Europe/Moscow	2025-07-16
582105	Andreapol’	56.65087	32.264	PPLA2	77		9209	Europe/Moscow	2023-05-11
582182	Anapa	44.89497	37.31623	PPLA2	38		53600	Europe/Moscow	2019-10-28
582423	Alnashi	56.18738	52.47919	PPLA2	80		6205	Europe/Samara	2024-02-08
582432	Al’met’yevsk	54.90395	52.31793	PPLA2	73	Al’met’yevskiy Rayon	140437	Europe/Moscow	2025-09-09
582750	Aleksin	54.50484	37.06697	PPLA2	76		66885	Europe/Moscow	2023-05-11
582775	Alekseyevskoye	55.30708	50.11888	PPLA2	73	582785	9738	Europe/Moscow	2025-09-09
582816	Alekseyevskaya	50.2907	42.1846	PPLA2	84		4205	Europe/Volgograd	2024-09-12
582846	Alekseyevka	55.63	37.8	PPLX	47		78000	Europe/Moscow	2013-04-02
582918	Alekseyevka	52.58296	51.27365	PPLA2	65		0	Europe/Samara	2025-07-16
582993	Aleksandrovskoye	44.71417	43.00083	PPLA2	70		28006	Europe/Moscow	2024-01-09
583041	Aleksandrovsk	59.15838	57.5705	PPLA2	90		15486	Asia/Yekaterinburg	2024-05-14
583243	Aleksandrovka	52.68291	54.41339	PPLA2	55		0	Asia/Yekaterinburg	2024-11-12
583345	Aleksandrov Gay	50.14197	48.56904	PPLA2	67		9919	Europe/Saratov	2025-07-16
583350	Aleksandrov	56.39733	38.71404	PPLA2	83		64088	Europe/Moscow	2025-03-11
583358	Aleksandro-Nevskiy	53.47548	40.2099	PPLA2	62		4030	Europe/Moscow	2023-06-14
583512	Akusha	42.27505	47.34496	PPLA2	17		4810	Europe/Moscow	2026-05-11
583578	Aktanysh	55.71714	54.07116	PPLA2	73	583576	8163	Europe/Moscow	2025-09-09
583583	Aksubayevo	54.84716	50.79631	PPLA2	73	583581	9078	Europe/Moscow	2025-09-09
583589	Levoberezhnyy	55.85	37.48333	PPLX	47		52000	Europe/Moscow	2013-04-02
583673	Aksay	47.26331	39.869	PPLA2	61		38871	Europe/Moscow	2024-09-12
583794	Akhty	41.45949	47.73247	PPLA2	17		14080	Europe/Moscow	2023-06-14
583798	Akhtubinsk	48.28339	46.16519	PPLA2	07	583796	44551	Europe/Astrakhan	2024-01-09
583905	Akbulak	51.00132	55.61967	PPLA2	55		0	Asia/Yekaterinburg	2024-11-12
583973	Agvali	42.53798	46.12519	PPLA2	17	480804	2158	Europe/Moscow	2023-10-06
583983	Agryz	56.5234	52.99431	PPLA2	73		18601	Europe/Moscow	2025-09-09
584051	Agapovka	53.29712	59.13401	PPLA2	13		6362	Asia/Yekaterinburg	2025-02-18
584153	Afanas’yevo	58.86548	53.25804	PPLA2	33		0	Europe/Kirov	2024-01-09
584243	Adler	43.42896	39.92391	PPL	38		70200	Europe/Moscow	2020-11-01
584279	Adamovka	51.51992	59.93738	PPLA2	55		7994	Asia/Yekaterinburg	2024-11-12
584298	Achkhoy-Martan	43.19219	45.28345	PPLA2	12		16779	Europe/Moscow	2024-09-08
584308	Achit	56.80049	57.90152	PPLA2	71		5036	Asia/Yekaterinburg	2024-04-20
584441	Abinsk	44.87058	38.15759	PPLA2	38		34668	Europe/Moscow	2024-09-12
584471	Abdulino	53.68581	53.65547	PPLA2	55		21195	Asia/Yekaterinburg	2024-11-12
695019	Ryl’sk	51.57141	34.68324	PPLA2	41		17007	Europe/Moscow	2023-10-06
795235	Vidyayevo	69.31914	32.80488	PPLA2	49	12625468	7062	Europe/Moscow	2024-02-25
802037	Imeni Chkalova	47.28139	39.74889	PPLA4	61		0	Europe/Moscow	2009-12-16
802078	Alagir	43.04252	44.2202	PPLA2	68		19665	Europe/Moscow	2024-01-09
824988	Gorod Shebekino	50.41667	36.91667	PPLA2	09		39680	Europe/Moscow	2025-08-20
825035	Korkmaskala	43.02469	47.29044	PPLA2	17		6402	Europe/Moscow	2023-10-06
827329	Pavlovo	55.9686	43.0912	PPLA2	51	512018	63338	Europe/Moscow	2023-12-19
828218	Zaozërsk	69.40135	32.44837	PPLA2	49		13429	Europe/Moscow	2024-02-08
829005	Lesnoy	58.63944	59.7896	PPLA2	71		23834	Asia/Yekaterinburg	2024-04-20
830844	Trëkhgornyy	54.81716	58.44753	PPLA2	13		34500	Asia/Yekaterinburg	2025-03-27
831129	Mirnyy	62.76437	40.33855	PPLA2	06		28000	Europe/Moscow	2024-02-08
831165	Zarechnyy	53.13333	46.58333	PPL	57	537733	62139	Europe/Moscow	2022-06-03
858701	Shamil’kala	42.6871	46.86845	PPLA2	17		7163	Europe/Moscow	2023-10-06
863061	Usinsk	66.00866	57.53054	PPLA2	34		44078	Europe/Moscow	2024-05-15
864116	Volovo	53.55818	38.0041	PPLA2	76		4089	Europe/Moscow	2023-05-11
865517	Mezhgor’ye	54.23968	57.96403	PPLA2	08		0	Asia/Yekaterinburg	2025-06-12
1484892	Zyryanskoye	56.83216	86.62926	PPLA2	75		6285	Asia/Tomsk	2024-09-12
1484982	Zonal’noye	52.6658	84.93863	PPLA2	04	1484980	3300	Asia/Barnaul	2025-05-15
1485020	Znamenskoye	57.12735	73.82614	PPLA2	54		13300	Asia/Omsk	2025-03-11
1485042	Zmeinogorsk	51.15814	82.1941	PPLA2	04		11514	Asia/Barnaul	2025-05-15
1485312	Zdvinsk	54.70473	78.67026	PPLA2	53		5539	Asia/Novosibirsk	2025-04-15
1485339	Zav’yalovo	52.83817	80.91921	PPLA2	04		9500	Asia/Barnaul	2025-05-15
1485357	Zavodoukovsk	56.50328	66.54672	PPLA2	78		25682	Asia/Yekaterinburg	2024-08-11
1485439	Zarinsk	53.70821	84.94307	PPLA2	04		52209	Asia/Barnaul	2025-05-15
1485445	Zarechnyy	56.811	61.3254	PPLA2	71		27758	Asia/Yekaterinburg	2024-04-20
1485528	Zalesovo	53.99295	84.74432	PPLA2	04		7936	Asia/Barnaul	2025-05-15
1485634	Yuzhnoural’sk	54.44845	61.26434	PPLA2	13		39200	Asia/Yekaterinburg	2025-02-18
1485712	Yurginskoye	56.81911	67.39294	PPLA2	78		4606	Asia/Yekaterinburg	2024-08-11
1485721	Yurgamysh	55.3749	64.46043	PPLA2	40		7888	Asia/Yekaterinburg	2025-02-18
1485724	Yurga	55.72306	84.88611	PPLH	29		84220	Asia/Novokuznetsk	2023-06-06
1485849	Yetkul’	54.8231	61.5838	PPLA2	13		6163	Asia/Yekaterinburg	2025-02-18
1485904	Yermakovskoye	53.27533	92.40035	PPLA2	91		8910	Asia/Krasnoyarsk	2024-09-12
1485997	Yeniseysk	58.45073	92.17243	PPLA2	91		19920	Asia/Krasnoyarsk	2024-09-12
1486031	Yemel’yanovo	56.1703	92.67208	PPLA2	91		10800	Asia/Krasnoyarsk	2024-09-12
1486062	Yel’tsovka	53.25473	86.26395	PPLA2	04		0	Asia/Barnaul	2025-05-15
1486209	Yekaterinburg	56.85733	60.61529	PPLA	71		1495066	Asia/Yekaterinburg	2026-04-14
1486261	Yaya	56.19905	86.43421	PPLA2	29		13238	Asia/Novokuznetsk	2025-04-15
1486298	Yashkino	55.87377	85.4338	PPLA2	29		15197	Asia/Novokuznetsk	2025-04-15
1486340	Yarovoye	52.92656	78.57508	PPLA2	04		21195	Asia/Barnaul	2025-05-15
1486369	Yarkovo	57.40332	67.06787	PPLA2	78		6925	Asia/Yekaterinburg	2024-08-11
1486468	Yalutorovsk	56.65317	66.30048	PPLA2	78		35892	Asia/Yekaterinburg	2024-08-11
1486910	Vorkuta	67.50867	64.0667	PPLA2	34		80039	Europe/Moscow	2024-05-14
1486983	Volchikha	52.02023	80.36124	PPLA2	04		11212	Asia/Barnaul	2025-05-15
1487112	Vikulovo	56.81718	70.60569	PPLA2	78		6952	Asia/Yekaterinburg	2024-08-11
1487214	Verkh-Suyetka	53.30448	80.04794	PPLA2	04		2580	Asia/Barnaul	2025-05-15
1487219	Verkhotur’ye	58.86332	60.80564	PPLA2	71		8500	Asia/Yekaterinburg	2024-04-20
1487277	Verkhnyaya Salda	58.045	60.551	PPLA2	71		48992	Asia/Yekaterinburg	2025-09-08
1487281	Verkhnyaya Pyshma	56.97047	60.58219	PPLA2	71		59061	Asia/Yekaterinburg	2024-04-20
1487394	Verkhniy Ufaley	56.0549	60.22566	PPLA2	13		33245	Asia/Yekaterinburg	2025-02-18
1487599	Verkh-Chebula	56.03065	87.62022	PPLA2	29		5224	Asia/Novokuznetsk	2025-04-15
1487615	Vengerovo	55.68278	76.74531	PPLA2	53		7073	Asia/Novosibirsk	2025-04-15
1487764	Varna	53.37976	60.97306	PPLA2	13		9906	Asia/Yekaterinburg	2025-02-18
1487783	Vargashi	55.37564	65.81072	PPLA2	40		0	Asia/Yekaterinburg	2025-02-18
1487860	Vagay	57.93407	69.01373	PPLA2	78		4951	Asia/Yekaterinburg	2024-08-11
1487882	Uzhur	55.3175	89.83129	PPLA2	91		15637	Asia/Krasnoyarsk	2024-09-12
1487922	Uyar	55.81473	94.32718	PPLA2	91		13167	Asia/Krasnoyarsk	2024-09-12
1487933	Uvel’skiy	54.44321	61.35548	PPLA2	13		11293	Asia/Yekaterinburg	2025-02-18
1487939	Uvat	59.14227	68.88881	PPLA2	78		4581	Asia/Yekaterinburg	2024-08-11
1488048	Ulagan	50.6314	87.95897	PPLA2	03		2623	Asia/Barnaul	2025-04-15
1488074	Ust’-Tarka	55.56704	75.70557	PPLA2	53		4325	Asia/Novosibirsk	2025-04-15
1488167	Ust’-Koksa	50.27246	85.62613	PPLA2	03	1488166	4008	Asia/Barnaul	2025-04-15
1488190	Ust’-Kan	50.93254	84.76608	PPLA2	03		3547	Asia/Barnaul	2025-04-15
1488200	Ust’-Kalmanka	52.12283	83.30798	PPLA2	04		6659	Asia/Barnaul	2025-05-15
1488206	Ust’-Ishim	57.69335	71.16648	PPLA2	54		4999	Asia/Omsk	2025-03-11
1488235	Ust’-Charyshskaya Pristan’	52.39466	83.66346	PPLA2	04		5647	Asia/Barnaul	2025-05-15
1488253	Zelenogorsk	56.10921	94.58698	PPLA2	91		71354	Asia/Krasnoyarsk	2024-09-12
1488272	Ust’-Abakan	53.83573	91.39047	PPLA2	31		14696	Asia/Krasnoyarsk	2025-06-12
1488429	Uray	60.13044	64.78896	PPLA2	32		39878	Asia/Yekaterinburg	2024-08-11
1488465	Uporovo	56.31173	66.26974	PPLA2	78		5299	Asia/Yekaterinburg	2024-08-11
1488632	Uglovskoye	51.36068	80.18993	PPLA2	04		4744	Asia/Barnaul	2025-05-15
1488708	Ubinskoye	55.30713	79.68169	PPLA2	53		5882	Asia/Novosibirsk	2025-04-15
1488741	Tyumentsevo	53.3243	81.50196	PPLA2	04		5759	Asia/Barnaul	2025-05-15
1488754	Tyumen	57.15222	65.52722	PPLA	78		768358	Asia/Yekaterinburg	2026-04-14
1488774	Tyukhtet	56.54164	89.31573	PPLA2	91		5138	Asia/Krasnoyarsk	2024-09-12
1488780	Tyukalinsk	55.87245	72.19796	PPLA2	54		11935	Asia/Omsk	2025-03-11
1488838	Tyazhinskiy	56.11028	88.51904	PPLA2	29		13716	Asia/Novokuznetsk	2025-04-15
1488903	Turukhansk	65.7968	87.96766	PPLA2	91		4774	Asia/Krasnoyarsk	2024-09-12
1488920	Turochak	52.25968	87.12306	PPLA2	03		5514	Asia/Barnaul	2025-04-15
1488931	Turinskaya Sloboda	57.62125	64.38252	PPLA2	71		6023	Asia/Yekaterinburg	2024-04-20
1488933	Turinsk	58.04575	63.69605	PPLA2	71		18555	Asia/Yekaterinburg	2024-04-20
1488950	Turan	52.14551	93.91728	PPLA2	79		5528	Asia/Krasnoyarsk	2025-06-12
